date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-01-13,29.11,29.11,29.11,29.11,28.225947663,0,0.0000,1.0
2020-01-10,28.9,28.9,28.9,28.9,28.0223252305,0,0.0000,1.0
2020-01-09,28.96,28.96,28.96,28.96,28.0805030684,0,0.0000,1.0
2020-01-08,28.79,28.79,28.79,28.79,27.9156658611,0,0.0000,1.0
2020-01-07,28.72,28.72,28.72,28.72,27.847791717,0,0.0000,1.0
2020-01-06,28.77,28.77,28.77,28.77,27.8962732485,0,0.0000,1.0
2020-01-03,28.72,28.72,28.72,28.72,27.847791717,0,0.0000,1.0
2020-01-02,28.92,28.92,28.92,28.92,28.0417178431,0,0.0000,1.0
2019-12-31,28.68,28.68,28.68,28.68,27.8090064917,0,0.0000,1.0
2019-12-30,28.6,28.6,28.6,28.6,27.7314360413,0,0.0000,1.0
2019-12-27,28.75,28.75,28.75,28.75,27.8768806359,0,0.0000,1.0
2019-12-26,28.7,28.7,28.7,28.7,27.8283991043,0,0.0000,1.0
2019-12-24,28.58,28.58,28.58,28.58,27.7120434286,0,0.0000,1.0
2019-12-23,28.58,28.58,28.58,28.58,27.7120434286,0,0.0000,1.0
2019-12-20,28.55,28.55,28.55,28.55,27.6829545097,0,0.2145,1.0
2019-12-19,28.68,28.68,28.68,28.68,27.6016317106,0,0.0000,1.0
2019-12-18,28.59,28.59,28.59,28.59,27.5150157115,0,0.0000,1.0
2019-12-17,28.6,28.6,28.6,28.6,27.5246397114,0,0.0000,1.0
2019-12-16,28.59,28.59,28.59,28.59,27.5150157115,0,0.0000,1.0
2019-12-13,28.36,28.36,28.36,28.36,27.2936637138,0,0.0000,1.0
2019-12-12,28.29,28.29,28.29,28.29,27.2262957145,0,0.0000,1.0
2019-12-11,28.07,28.07,28.07,28.07,27.0145677167,0,0.0000,1.0
2019-12-10,27.95,27.95,27.95,27.95,26.8990797179,0,0.0000,1.0
2019-12-09,27.96,27.96,27.96,27.96,26.9087037178,0,0.0000,1.0
2019-12-06,28.05,28.05,28.05,28.05,26.9953197169,0,0.0000,1.0
2019-12-05,27.81,27.81,27.81,27.81,26.7643437194,0,0.0000,1.0
2019-12-04,27.77,27.77,27.77,27.77,26.7258477198,0,0.0000,1.0
2019-12-03,27.59,27.59,27.59,27.59,26.5526157216,0,0.0000,1.0
2019-12-02,27.72,27.72,27.72,27.72,26.6777277203,0,0.0000,1.0
2019-11-29,27.92,27.92,27.92,27.92,26.8702077182,0,0.0000,1.0
2019-11-27,28.08,28.08,28.08,28.08,27.0241917166,0,0.0000,1.0
2019-11-26,27.98,27.98,27.98,27.98,26.9279517176,0,0.0000,1.0
2019-11-25,27.95,27.95,27.95,27.95,26.8990797179,0,0.0000,1.0
2019-11-22,27.72,27.72,27.72,27.72,26.6777277203,0,0.0000,1.0
2019-11-21,27.67,27.67,27.67,27.67,26.6296077208,0,0.0000,1.0
2019-11-20,27.73,27.73,27.73,27.73,26.6873517202,0,0.0000,1.0
2019-11-19,27.85,27.85,27.85,27.85,26.802839719,0,0.0000,1.0
2019-11-18,27.84,27.84,27.84,27.84,26.7932157191,0,0.0000,1.0
2019-11-15,27.83,27.83,27.83,27.83,26.7835917192,0,0.0000,1.0
2019-11-14,27.62,27.62,27.62,27.62,26.5814877213,0,0.0000,1.0
2019-11-13,27.63,27.63,27.63,27.63,26.5911117212,0,0.0000,1.0
2019-11-12,27.68,27.68,27.68,27.68,26.6392317207,0,0.0000,1.0
2019-11-11,27.65,27.65,27.65,27.65,26.610359721,0,0.0000,1.0
2019-11-08,27.71,27.71,27.71,27.71,26.6681037204,0,0.0000,1.0
2019-11-07,27.71,27.71,27.71,27.71,26.6681037204,0,0.0000,1.0
2019-11-06,27.61,27.61,27.61,27.61,26.5718637214,0,0.0000,1.0
2019-11-05,27.61,27.61,27.61,27.61,26.5718637214,0,0.0000,1.0
2019-11-04,27.62,27.62,27.62,27.62,26.5814877213,0,0.0000,1.0
2019-11-01,27.49,27.49,27.49,27.49,26.4563757226,0,0.0000,1.0
2019-10-31,27.22,27.22,27.22,27.22,26.1965277253,0,0.0000,1.0
2019-10-30,27.31,27.31,27.31,27.31,26.2831437244,0,0.0000,1.0
2019-10-29,27.23,27.23,27.23,27.23,26.2061517252,0,0.0000,1.0
2019-10-28,27.23,27.23,27.23,27.23,26.2061517252,0,0.0000,1.0
2019-10-25,27.11,27.11,27.11,27.11,26.0906637264,0,0.0000,1.0
2019-10-24,27.03,27.03,27.03,27.03,26.0136717272,0,0.0000,1.0
2019-10-23,26.96,26.96,26.96,26.96,25.9463037279,0,0.0000,1.0
2019-10-22,26.89,26.89,26.89,26.89,25.8789357286,0,0.0000,1.0
2019-10-21,26.95,26.95,26.95,26.95,25.936679728,0,0.0000,1.0
2019-10-18,26.78,26.78,26.78,26.78,25.7730717298,0,0.0000,1.0
2019-10-17,26.86,26.86,26.86,26.86,25.8500637289,0,0.0000,1.0
2019-10-16,26.76,26.76,26.76,26.76,25.75382373,0,0.0000,1.0
2019-10-15,26.78,26.78,26.78,26.78,25.7730717298,0,0.0000,1.0
2019-10-14,26.52,26.52,26.52,26.52,25.5228477324,0,0.0000,1.0
2019-10-11,26.57,26.57,26.57,26.57,25.5709677319,0,0.0000,1.0
2019-10-10,26.21,26.21,26.21,26.21,25.2245037355,0,0.0000,1.0
2019-10-09,26.05,26.05,26.05,26.05,25.0705197371,0,0.0000,1.0
2019-10-08,25.84,25.84,25.84,25.84,24.8684157392,0,0.0000,1.0
2019-10-07,26.17,26.17,26.17,26.17,25.1860077359,0,0.0000,1.0
2019-10-04,26.27,26.27,26.27,26.27,25.2822477349,0,0.0000,1.0
2019-10-03,25.98,25.98,25.98,25.98,25.0031517378,0,0.0000,1.0
2019-10-02,25.8,25.8,25.8,25.8,24.8299197396,0,0.0000,1.0
2019-10-01,26.22,26.22,26.22,26.22,25.2341277354,0,0.0000,1.0
2019-09-30,26.5,26.5,26.5,26.5,25.5035997326,0,0.0000,1.0
2019-09-27,26.41,26.41,26.41,26.41,25.4169837335,0,0.0000,1.0
2019-09-26,26.54,26.54,26.54,26.54,25.5420957322,0,0.0000,1.0
2019-09-25,26.56,26.56,26.56,26.56,25.561343732,0,0.0000,1.0
2019-09-24,26.5,26.5,26.5,26.5,25.5035997326,0,0.0000,1.0
2019-09-23,26.67,26.67,26.67,26.67,25.6672077309,0,0.1511,1.0
2019-09-20,26.86,26.86,26.86,26.86,25.7044341825,0,0.0000,1.0
2019-09-19,26.93,26.93,26.93,26.93,25.7714226557,0,0.0000,1.0
2019-09-18,26.91,26.91,26.91,26.91,25.7522830919,0,0.0000,1.0
2019-09-17,26.95,26.95,26.95,26.95,25.7905622195,0,0.0000,1.0
2019-09-16,26.88,26.88,26.88,26.88,25.7235737462,0,0.0000,1.0
2019-09-13,26.98,26.98,26.98,26.98,25.8192715652,0,0.0000,1.0
2019-09-12,26.93,26.93,26.93,26.93,25.7714226557,0,0.0000,1.0
2019-09-11,26.84,26.84,26.84,26.84,25.6852946187,0,0.0000,1.0
2019-09-10,26.63,26.63,26.63,26.63,25.4843291988,0,0.0000,1.0
2019-09-09,26.6,26.6,26.6,26.6,25.4556198531,0,0.0000,1.0
2019-09-06,26.58,26.58,26.58,26.58,25.4364802893,0,0.0000,1.0
2019-09-05,26.54,26.54,26.54,26.54,25.3982011617,0,0.0000,1.0
2019-09-04,26.24,26.24,26.24,26.24,25.1111077047,0,0.0000,1.0
2019-09-03,25.93,25.93,25.93,25.93,24.8144444658,0,0.0000,1.0
2019-08-30,26.08,26.08,26.08,26.08,24.9579911943,0,0.0000,1.0
2019-08-29,26.01,26.01,26.01,26.01,24.891002721,0,0.0000,1.0
2019-08-28,25.74,25.74,25.74,25.74,24.6326186097,0,0.0000,1.0
2019-08-27,25.64,25.64,25.64,25.64,24.5369207907,0,0.0000,1.0
2019-08-26,25.68,25.68,25.68,25.68,24.5751999183,0,0.0000,1.0
2019-08-23,25.48,25.48,25.48,25.48,24.3838042803,0,0.0000,1.0
2019-08-22,25.98,25.98,25.98,25.98,24.8622933753,0,0.0000,1.0
2019-08-21,26.04,26.04,26.04,26.04,24.9197120667,0,0.0000,1.0
2019-08-20,25.83,25.83,25.83,25.83,24.7187466468,0,0.0000,1.0
2019-08-19,25.97,25.97,25.97,25.97,24.8527235934,0,0.0000,1.0
2019-08-16,25.74,25.74,25.74,25.74,24.6326186097,0,0.0000,1.0
2019-08-15,25.4,25.4,25.4,25.4,24.3072460251,0,0.0000,1.0
2019-08-14,25.34,25.34,25.34,25.34,24.2498273337,0,0.0000,1.0
2019-08-13,26.02,26.02,26.02,26.02,24.9005725029,0,0.0000,1.0
2019-08-12,25.75,25.75,25.75,25.75,24.6421883916,0,0.0000,1.0
2019-08-09,26.01,26.01,26.01,26.01,24.891002721,0,0.0000,1.0
2019-08-08,26.22,26.22,26.22,26.22,25.0919681409,0,0.0000,1.0
2019-08-07,25.8,25.8,25.8,25.8,24.6900373011,0,0.0000,1.0
2019-08-06,25.74,25.74,25.74,25.74,24.6326186097,0,0.0000,1.0
2019-08-05,25.49,25.49,25.49,25.49,24.3933740622,0,0.0000,1.0
2019-08-02,26.22,26.22,26.22,26.22,25.0919681409,0,0.0000,1.0
2019-08-01,26.46,26.46,26.46,26.46,25.3216429065,0,0.0000,1.0
2019-07-31,26.65,26.65,26.65,26.65,25.5034687626,0,0.0000,1.0
2019-07-30,26.92,26.92,26.92,26.92,25.7618528738,0,0.0000,1.0
2019-07-29,27.02,27.02,27.02,27.02,25.8575506928,0,0.0000,1.0
2019-07-26,27.07,27.07,27.07,27.07,25.9053996023,0,0.0000,1.0
2019-07-25,26.94,26.94,26.94,26.94,25.7809924376,0,0.0000,1.0
2019-07-24,27.12,27.12,27.12,27.12,25.9532485118,0,0.0000,1.0
2019-07-23,27.02,27.02,27.02,27.02,25.8575506928,0,0.0000,1.0
2019-07-22,26.87,26.87,26.87,26.87,25.7140039643,0,0.0000,1.0
2019-07-19,26.82,26.82,26.82,26.82,25.6661550549,0,0.0000,1.0
2019-07-18,26.94,26.94,26.94,26.94,25.7809924376,0,0.0000,1.0
2019-07-17,26.85,26.85,26.85,26.85,25.6948644006,0,0.0000,1.0
2019-07-16,26.96,26.96,26.96,26.96,25.8001320014,0,0.0000,1.0
2019-07-15,27.05,27.05,27.05,27.05,25.8862600385,0,0.0000,1.0
2019-07-12,27.03,27.03,27.03,27.03,25.8671204747,0,0.0000,1.0
2019-07-11,26.94,26.94,26.94,26.94,25.7809924376,0,0.0000,1.0
2019-07-10,26.91,26.91,26.91,26.91,25.7522830919,0,0.0000,1.0
2019-07-09,26.8,26.8,26.8,26.8,25.6470154911,0,0.0000,1.0
2019-07-08,26.81,26.81,26.81,26.81,25.656585273,0,0.0000,1.0
2019-07-05,26.98,26.98,26.98,26.98,25.8192715652,0,0.0000,1.0
2019-07-03,27.06,27.06,27.06,27.06,25.8958298204,0,0.0000,1.0
2019-07-02,26.9,26.9,26.9,26.9,25.74271331,0,0.0000,1.0
2019-07-01,26.82,26.82,26.82,26.82,25.6661550549,0,0.0000,1.0
2019-06-28,26.66,26.66,26.66,26.66,25.5130385445,0,0.0000,1.0
2019-06-27,26.51,26.51,26.51,26.51,25.369491816,0,0.0000,1.0
2019-06-26,26.38,26.38,26.38,26.38,25.2450846513,0,0.0000,1.0
2019-06-25,26.38,26.38,26.38,26.38,25.2450846513,0,0.0000,1.0
2019-06-24,26.59,26.59,26.59,26.59,25.4460500712,0,0.0000,1.0
2019-06-21,26.63,26.63,26.63,26.63,25.4843291988,0,0.0000,1.0
2019-06-20,26.7,26.7,26.7,26.7,25.5513176721,0,0.0000,1.0
2019-06-19,26.43,26.43,26.43,26.43,25.2929335608,0,0.0000,1.0
2019-06-18,26.29,26.29,26.29,26.29,25.1589566142,0,0.0000,1.0
2019-06-17,25.98,25.98,25.98,25.98,24.8622933753,0,0.0000,1.0
2019-06-14,25.98,25.98,25.98,25.98,24.8622933753,0,0.1926,1.0
2019-06-13,26.3,26.3,26.3,26.3,24.983315214,0,0.0000,1.0
2019-06-12,26.22,26.22,26.22,26.22,24.9073203388,0,0.0000,1.0
2019-06-11,26.33,26.33,26.33,26.33,25.0118132922,0,0.0000,1.0
2019-06-10,26.27,26.27,26.27,26.27,24.9548171358,0,0.0000,1.0
2019-06-07,26.15,26.15,26.15,26.15,24.840824823,0,0.0000,1.0
2019-06-06,25.89,25.89,25.89,25.89,24.5938414787,0,0.0000,1.0
2019-06-05,25.77,25.77,25.77,25.77,24.479849166,0,0.0000,1.0
2019-06-04,25.68,25.68,25.68,25.68,24.3943549314,0,0.0000,1.0
2019-06-03,25.27,25.27,25.27,25.27,24.0048811961,0,0.0000,1.0
2019-05-31,25.22,25.22,25.22,25.22,23.9573843991,0,0.0000,1.0
2019-05-30,25.44,25.44,25.44,25.44,24.1663703059,0,0.0000,1.0
2019-05-29,25.38,25.38,25.38,25.38,24.1093741495,0,0.0000,1.0
2019-05-28,25.54,25.54,25.54,25.54,24.2613638998,0,0.0000,1.0
2019-05-24,25.71,25.71,25.71,25.71,24.4228530096,0,0.0000,1.0
2019-05-23,25.59,25.59,25.59,25.59,24.3088606968,0,0.0000,1.0
2019-05-22,25.89,25.89,25.89,25.89,24.5938414787,0,0.0000,1.0
2019-05-21,25.98,25.98,25.98,25.98,24.6793357133,0,0.0000,1.0
2019-05-20,25.77,25.77,25.77,25.77,24.479849166,0,0.0000,1.0
2019-05-17,25.92,25.92,25.92,25.92,24.6223395569,0,0.0000,1.0
2019-05-16,26.11,26.11,26.11,26.11,24.8028273855,0,0.0000,1.0
2019-05-15,25.94,25.94,25.94,25.94,24.6413382757,0,0.0000,1.0
2019-05-14,25.8,25.8,25.8,25.8,24.5083472442,0,0.0000,1.0
2019-05-13,25.59,25.59,25.59,25.59,24.3088606968,0,0.0000,1.0
2019-05-10,26.2,26.2,26.2,26.2,24.88832162,0,0.0000,1.0
2019-05-09,26.08,26.08,26.08,26.08,24.7743293073,0,0.0000,1.0
2019-05-08,26.23,26.23,26.23,26.23,24.9168196982,0,0.0000,1.0
2019-05-07,26.27,26.27,26.27,26.27,24.9548171358,0,0.0000,1.0
2019-05-06,26.69,26.69,26.69,26.69,25.3537902305,0,0.0000,1.0
2019-05-03,26.88,26.88,26.88,26.88,25.534278059,0,0.0000,1.0
2019-05-02,26.62,26.62,26.62,26.62,25.2872947147,0,0.0000,1.0
2019-05-01,26.66,26.66,26.66,26.66,25.3252921523,0,0.0000,1.0
2019-04-30,26.84,26.84,26.84,26.84,25.4962806214,0,0.0000,1.0
2019-04-29,26.82,26.82,26.82,26.82,25.4772819026,0,0.0000,1.0
2019-04-26,26.76,26.76,26.76,26.76,25.4202857463,0,0.0000,1.0
2019-04-25,26.63,26.63,26.63,26.63,25.2967940741,0,0.0000,1.0
2019-04-24,26.67,26.67,26.67,26.67,25.3347915117,0,0.0000,1.0
2019-04-23,26.81,26.81,26.81,26.81,25.4677825432,0,0.0000,1.0
2019-04-22,26.64,26.64,26.64,26.64,25.3062934335,0,0.0000,1.0
2019-04-18,26.65,26.65,26.65,26.65,25.3157927929,0,0.0000,1.0
2019-04-17,26.64,26.64,26.64,26.64,25.3062934335,0,0.0000,1.0
2019-04-16,26.67,26.67,26.67,26.67,25.3347915117,0,0.0000,1.0
2019-04-15,26.64,26.64,26.64,26.64,25.3062934335,0,0.0000,1.0
2019-04-12,26.63,26.63,26.63,26.63,25.2967940741,0,0.0000,1.0
2019-04-11,26.47,26.47,26.47,26.47,25.1448043237,0,0.0000,1.0
2019-04-10,26.52,26.52,26.52,26.52,25.1923011207,0,0.0000,1.0
2019-04-09,26.41,26.41,26.41,26.41,25.0878081674,0,0.0000,1.0
2019-04-08,26.55,26.55,26.55,26.55,25.2207991989,0,0.0000,1.0
2019-04-05,26.51,26.51,26.51,26.51,25.1828017613,0,0.0000,1.0
2019-04-04,26.41,26.41,26.41,26.41,25.0878081674,0,0.0000,1.0
2019-04-03,26.39,26.39,26.39,26.39,25.0688094486,0,0.0000,1.0
2019-04-02,26.26,26.26,26.26,26.26,24.9453177764,0,0.0000,1.0
2019-04-01,26.26,26.26,26.26,26.26,24.9453177764,0,0.0000,1.0
2019-03-29,25.95,25.95,25.95,25.95,24.6508376351,0,0.0000,1.0
2019-03-28,25.79,25.79,25.79,25.79,24.4988478848,0,0.0000,1.0
2019-03-27,25.73,25.73,25.73,25.73,24.4418517284,0,0.0000,1.0
2019-03-26,25.83,25.83,25.83,25.83,24.5368453223,0,0.0000,1.0
2019-03-25,25.65,25.65,25.65,25.65,24.3658568532,0,0.0000,1.0
2019-03-22,25.68,25.68,25.68,25.68,24.3943549314,0,0.0970,1.0
2019-03-21,26.29,26.29,26.29,26.29,24.8798382723,0,0.0000,1.0
2019-03-20,26.12,26.12,26.12,26.12,24.7189568533,0,0.0000,1.0
2019-03-19,26.17,26.17,26.17,26.17,24.7662749177,0,0.0000,1.0
2019-03-18,26.17,26.17,26.17,26.17,24.7662749177,0,0.0000,1.0
2019-03-15,26.03,26.03,26.03,26.03,24.6337843374,0,0.0000,1.0
2019-03-14,25.86,25.86,25.86,25.86,24.4729029183,0,0.0000,1.0
2019-03-13,25.9,25.9,25.9,25.9,24.5107573699,0,0.0000,1.0
2019-03-12,25.73,25.73,25.73,25.73,24.3498759508,0,0.0000,1.0
2019-03-11,25.66,25.66,25.66,25.66,24.2836306606,0,0.0000,1.0
2019-03-08,25.33,25.33,25.33,25.33,23.9713314355,0,0.0000,1.0
2019-03-07,25.41,25.41,25.41,25.41,24.0470403385,0,0.0000,1.0
2019-03-06,25.66,25.66,25.66,25.66,24.2836306606,0,0.0000,1.0
2019-03-05,25.8,25.8,25.8,25.8,24.416121241,0,0.0000,1.0
2019-03-04,25.81,25.81,25.81,25.81,24.4255848539,0,0.0000,1.0
2019-03-01,25.88,25.88,25.88,25.88,24.4918301441,0,0.0000,1.0
2019-02-28,25.74,25.74,25.74,25.74,24.3593395637,0,0.0000,1.0
2019-02-27,25.84,25.84,25.84,25.84,24.4539756926,0,0.0000,1.0
2019-02-26,25.87,25.87,25.87,25.87,24.4823665312,0,0.0000,1.0
2019-02-25,25.85,25.85,25.85,25.85,24.4634393054,0,0.0000,1.0
2019-02-22,25.79,25.79,25.79,25.79,24.4066576281,0,0.0000,1.0
2019-02-21,25.62,25.62,25.62,25.62,24.2457762091,0,0.0000,1.0
2019-02-20,25.71,25.71,25.71,25.71,24.3309487251,0,0.0000,1.0
2019-02-19,25.61,25.61,25.61,25.61,24.2363125962,0,0.0000,1.0
2019-02-15,25.53,25.53,25.53,25.53,24.1606036931,0,0.0000,1.0
2019-02-14,25.28,25.28,25.28,25.28,23.924013371,0,0.0000,1.0
2019-02-13,25.3,25.3,25.3,25.3,23.9429405968,0,0.0000,1.0
2019-02-12,25.27,25.27,25.27,25.27,23.9145497582,0,0.0000,1.0
2019-02-11,24.97,24.97,24.97,24.97,23.6306413716,0,0.0000,1.0
2019-02-08,24.96,24.96,24.96,24.96,23.6211777588,0,0.0000,1.0
2019-02-07,25.0,25.0,25.0,25.0,23.6590322103,0,0.0000,1.0
